Ex_row,Sample#,Reference,Volcanic Zone,Volcanic Zone specific,Volcanic System,Volcanic Sys,Location/Volcano/phase,Eruption,Systems,Comparison,Age yrs BP (Ref 1950),age error,Eruption type,Latitiude,Longitude,Type,Type Simplified,TS,Composition,SiO2,TiO2,Al2O3,Cr2O3,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,SrO,BaO,H2O,sum,Pressure_min,Probability
ExRow_3583,Not_reported_56,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.619,4.966,12.35,0,14.691,0,0.229,4.741,9.967,3.577,1.001,0.635,0,0,0,98.777,-0.594818311,0.521961066
ExRow_3584,Not_reported_57,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.393,5.229,12.322,0,15.281,0,0.232,4.699,9.703,3.585,1.123,0.666,0,0,0,99.233,0.299511668,0.218907589
ExRow_3586,Not_reported_59,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.794,5.033,12.485,0,14.376,0,0.215,4.81,9.805,3.615,0.994,0.635,0,0,0,97.763,0.360463039,0.480685231
ExRow_3588,Not_reported_61,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.852,5.266,11.69,0,15.206,0,0.225,4.771,10.189,3.435,1.016,0.665,0,0,0,98.313,-0.90293671,0.09634495
ExRow_3590,Not_reported_63,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.881,5.023,12.637,0,14.122,0,0.218,4.848,9.945,3.65,0.918,0.606,0,0,0,97.845,0.21728735,0.71773812
ExRow_3591,Not_reported_64,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.27,4.945,12.597,0,14.28,0,0.223,4.708,10.052,3.552,1.006,0.601,0,0,0,97.234,0.217308202,0.750158921
ExRow_3594,Not_reported_67,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.061,5.212,12.422,0,14.809,0,0.219,4.62,9.958,3.465,1.029,0.625,0,0,0,98.42,-0.407205504,0.762526911
ExRow_3597,Not_reported_70,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.82,4.94,13.157,0,14.493,0,0.206,4.85,9.878,3.274,0.934,0.579,0,0,0,99.131,0.541233891,0.76892449
ExRow_3599,Not_reported_72,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.932,5.008,12.602,0,14.488,0,0.235,4.856,10.1,3.541,0.987,0.619,0,0,0,98.369,0.268116597,0.624772316
ExRow_3600,Not_reported_73,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.106,5.221,12.574,0,15.682,0,0.232,4.632,9.699,3.542,1.087,0.633,0,0,0,99.407,1.083657542,0.449450593
ExRow_3602,Not_reported_75,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.444,5.371,11.993,0,14.952,0,0.248,4.402,9.582,3.559,1.245,0.695,0,0,0,98.491,-1.249658674,0.257720647
ExRow_3603,Not_reported_76,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.706,5.518,11.909,0,15.376,0,0.25,4.27,9.801,3.526,1.135,0.676,0,0,0,99.165,-1.927264181,0.555791984
ExRow_3604,Not_reported_77,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.651,4.965,12.085,0,15.243,0,0.237,5.108,10.2,3.509,0.918,0.615,0,0,0,98.531,0.922017729,0.061502754
ExRow_3605,Not_reported_78,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.726,5.054,11.589,0,15.586,0,0.232,4.933,10.206,3.449,1.06,0.602,0,0,0,98.437,-0.184504203,0.0084794
ExRow_3606,Not_reported_79,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.051,4.933,12.29,0,15.016,0,0.24,4.937,9.621,3.493,1.149,0.615,0,0,0,98.345,1.019236469,0.075789428
ExRow_3607,Not_reported_80,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.363,4.869,12.406,0,14.197,0,0.218,4.855,9.645,3.493,1.05,0.599,0,0,0,96.693,0.712143443,0.365401889
ExRow_3608,Not_reported_81,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.006,4.989,12.469,0,14.303,0,0.24,4.896,9.836,3.728,1.02,0.592,0,0,0,98.079,0.371273728,0.248152487
ExRow_3609,Not_reported_82,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.676,5.15,12.457,0,14.533,0,0.235,4.718,9.643,3.617,0.974,0.619,0,0,0,97.621,0.485764574,0.57152765
ExRow_3610,Not_reported_83,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.509,4.933,12.454,0,14.783,0,0.241,4.781,9.858,3.562,0.957,0.593,0,0,0,97.671,0.77040208,0.492817639
ExRow_3612,Not_reported_85,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.978,5.187,12.241,0,14.958,0,0.236,4.627,9.903,3.38,1.027,0.634,0,0,0,98.169,-0.411784913,0.670997992
ExRow_3613,Not_reported_86,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.52,5.15,12.022,0,14.875,0,0.239,4.572,9.661,3.505,0.952,0.635,0,0,0,97.132,-0.259435812,0.505684547
ExRow_3614,Not_reported_87,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.467,5.224,11.948,0,15.123,0,0.236,4.621,9.799,3.496,0.989,0.642,0,0,0,98.544,-0.906502304,0.372702848
ExRow_3615,Not_reported_88,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.414,5.362,11.709,0,14.787,0,0.241,4.508,9.781,3.682,1.066,0.662,0,0,0,97.211,-1.012798831,0.109160476
ExRow_3617,Not_reported_90,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.109,5.229,11.986,0,14.573,0,0.227,4.449,10.047,3.529,0.979,0.629,0,0,0,97.756,-1.953442623,0.757651554
ExRow_3619,Not_reported_92,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.9,4.983,12.34,0,14.053,0,0.233,4.731,9.974,3.689,1.014,0.58,0,0,0,98.497,-1.410022761,0.546466234
ExRow_3620,Not_reported_93,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.688,5.263,12.397,0,14.919,0,0.239,4.78,9.789,3.649,1.028,0.649,0,0,0,98.4,0.767709182,0.26623168
ExRow_3621,Not_reported_94,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.335,4.833,12.841,0,14.023,0,0.221,4.616,9.699,4.001,1.085,0.594,0,0,0,99.248,-0.779123938,0.642681904
ExRow_3636,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.767,5.022,12.209,0,15.171,0,0.236,4.555,9.544,3.351,1.024,0.643,0,0,0,98.521,-0.546643158,0.747581278
ExRow_3637,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.321,5.057,12.084,0,15.355,0,0.251,4.27,9.356,3.674,1.218,0.763,0,0,0,99.349,-1.292865618,0.351380842
ExRow_3638,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.743,5.134,11.675,0,15.427,0,0.245,4.18,9.35,3.579,1.106,0.695,0,0,0,98.132,-1.785852747,0.366963893
ExRow_3640,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.735,5.031,12.753,0,15.018,0,0.244,4.415,9.51,3.257,1,0.621,0,0,0,98.583,-0.355538042,0.656075121
ExRow_3641,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.002,4.934,12.768,0,14.848,0,0.241,4.592,9.809,3.176,0.992,0.639,0,0,0,99.001,-0.544329675,0.738536222
ExRow_3643,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.837,4.775,12.552,0,14.724,0,0.225,4.79,9.701,3.508,0.94,0.59,0,0,0,98.643,0.070602375,0.748166651
ExRow_3644,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.79,4.931,12.964,0,14.393,0,0.227,4.687,9.121,3.473,1.402,0.629,0,0,0,99.615,0.206994401,0.567266149
ExRow_3645,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.453,5,13.009,0,14.939,0,0.243,4.559,10.206,3.057,0.906,0.628,0,0,0,100,-1.253989457,0.195244408
ExRow_3646,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.648,4.95,12.725,0,14.632,0,0.236,4.619,9.915,2.819,1.003,0.628,0,0,0,98.172,-0.800914926,0.401516068
ExRow_3648,i_i_+AH_310310-02,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.532,5.001,11.701,0,15.361,0,0.24,4.529,9.448,3.148,1.005,0.645,0,0,0,96.61,-0.275707312,0.463725099
ExRow_3650,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.812,4.657,12.591,0,13.816,0,0.228,4.69,9.487,3.571,1.043,0.576,0,0,0,96.469,0.099506846,0.760131918
ExRow_3653,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.457,4.611,13.079,0,14.032,0,0.227,4.733,9.939,3.284,0.967,0.607,0,0,0,97.936,-0.095822442,0.681995303
ExRow_3654,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.322,4.611,13.067,0,14.104,0,0.228,4.679,9.891,3.465,0.94,0.612,0,0,0,97.918,0.037240293,0.790297139
ExRow_3656,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.013,4.596,13.104,0,14.332,0,0.229,4.654,9.791,3.397,0.88,0.594,0,0,0,97.589,0.549602653,0.643674617
ExRow_3657,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.104,4.608,13.087,0,14.707,0,0.223,4.793,10.036,2.997,0.954,0.603,0,0,0,98.11,0.731318803,0.605995823
ExRow_3659,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.034,4.53,12.585,0,14.447,0,0.233,4.767,9.887,3.499,0.984,0.62,0,0,0,96.586,1.009126288,0.650093998
ExRow_3660,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.352,4.622,13.324,0,14.372,0,0.217,4.513,9.843,3.483,1.009,0.585,0,0,0,98.319,0.148083679,0.528687331
ExRow_3661,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,44.809,4.524,12.278,0,14.419,0,0.227,4.977,9.742,2.968,0.974,0.599,0,0,0,95.517,1.22151324,0.684043747
ExRow_3667,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.853,4.752,12.395,0,14.443,0,0.219,4.629,9.942,3.605,1.043,0.577,0,0,0,97.458,-0.434239143,0.565997873
ExRow_3668,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.785,4.626,12.678,0,13.966,0,0.227,4.629,10.2,3.256,0.957,0.597,0,0,0,96.92,-0.974820764,0.793954804
ExRow_3669,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.167,4.609,14.022,0,13.737,0,0.222,4.578,9.96,3.311,0.945,0.599,0,0,0,98.148,0.531013798,0.027242014
ExRow_3671,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.143,4.633,13.513,0,14.378,0,0.232,4.728,9.833,3.368,0.949,0.61,0,0,0,98.386,1.266126321,0.514286549
ExRow_3673,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.417,4.735,12.931,0,14.326,0,0.219,4.889,10.475,3.024,0.952,0.585,0,0,0,98.552,-0.416824691,0.726447708
ExRow_3674,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.144,4.494,13.684,0,13.921,0,0.231,4.826,10.344,3.326,1.031,0.518,0,0,0,98.517,0.68500731,0.49771263
ExRow_3675,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,47.127,4.704,12.878,0,14.118,0,0.223,4.771,10.428,3.152,0.962,0.564,0,0,0,98.928,-1.451746416,0.647550622
ExRow_3676,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.858,4.901,12.283,0,14.455,0,0.251,4.675,9.607,3.54,1.138,0.649,0,0,0,98.356,-0.764994924,0.400604541
ExRow_3677,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.185,4.785,12.304,0,14.273,0,0.226,4.832,10.274,3.483,0.981,0.619,0,0,0,97.962,-0.900565006,0.569707296
ExRow_3678,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.626,4.771,12.614,0,14.111,0,0.235,4.977,9.997,3.366,0.982,0.628,0,0,0,98.306,-0.143902555,0.780962146
ExRow_3679,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.378,4.81,12.447,0,14.108,0,0.24,4.745,9.92,3.493,1.072,0.649,0,0,0,97.861,-0.731407506,0.67181664
ExRow_3680,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.553,4.722,12.666,0,13.945,0,0.224,5.086,10.176,3.383,0.928,0.598,0,0,0,98.281,-0.089743759,0.777448265
ExRow_3681,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.499,4.784,12.73,0,14.079,0,0.211,5.073,10.013,3.441,0.933,0.609,0,0,0,98.371,0.362688783,0.727796304
ExRow_3683,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.624,4.855,12.406,0,15.037,0,0.231,4.922,9.915,3.352,0.929,0.633,0,0,0,98.903,0.3128638,0.590334497
ExRow_3688,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.016,4.821,12.208,0,14.239,0,0.21,4.837,10.516,3.244,0.977,0.552,0,0,0,97.619,-1.41713481,0.759108965
ExRow_3690,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.647,4.862,13.24,0,13.985,0,0.219,4.915,9.82,3.173,0.986,0.557,0,0,0,97.404,1.359241735,0.783171668
ExRow_3692,i_i_+AH_310310-03,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.291,4.737,12.695,0,14.426,0,0.217,5.031,9.855,3.239,0.989,0,0,0,0,97.48,0.635535763,0.622259939
ExRow_3693,i_i_+AH_310310-05,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,44.721,4.621,12.521,0,14.301,0,0.229,5.039,10.209,3.665,0.899,0.626,0,0,0,96.829,1.481377963,0.238181293
ExRow_3694,i_i_+AH_310310-05,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,45.815,5.329,11.968,0,15.698,0,0.25,4.104,9.669,3.777,1.276,0.783,0,0,0,98.668,-0.864701408,0.168272632
ExRow_3695,i_i_+AH_310310-05,Thordarson_and_Hayward__unpublished,EVZ,EVZ-II,Eyjafjallajokull,Eyjafjallajokull,Eyjafjoll,Eyjafjoll 2010,Eyjafjoll 2010,Eyjafjoll 2010,10,0,0,0,0,transit_basalt,whole-rock,2,0,46.324,5.323,11.839,0,14.974,0,0.239,4.265,9.635,3.363,1.117,0.765,0,0,0,97.844,-1.979101456,0.76902313
